beta_Tax.ID,beta_Tax.post.mean,beta_Tax.post.sd,b_Smell.ID,b_Smell.post.mean,b_Smell.post.sd,b_Sound.ID,b_Sound.post.mean,b_Sound.post.sd,b_Colour.ID,b_Colour.post.mean,b_Colour.post.sd,b_Deadwood.ID,b_Deadwood.post.mean,b_Deadwood.post.sd,b_Smell2.ID,b_Smell2.post.mean,b_Smell2.post.sd,b_Sound2.ID,b_Sound2.post.mean,b_Sound2.post.sd,b_Colour2.ID,b_Colour2.post.mean,b_Colour2.post.sd,b_Deadwood2.ID,b_Deadwood2.post.mean,b_Deadwood2.post.sd
22,-14.9415427017818,39.0799259545629,22,-0.714973082797674,0.622990824353891,22,-1.71760478929648,0.257945093386421,22,4.06487777238686,0.335324030246705,22,1.43674609086233,1.92227753248836,22,3.75266501053631,0.948769625234048,22,2.63330031236869,3.82155948123238,22,7.65186521016241,5.62671424234869,22,-4.6596220206648,3.13595943148148
23,-0.00394408578819899,0.00541350761720712,23,-0.734374684948478,0.60527242352087,23,-1.73143002326495,0.254515160195505,23,4.03013453409331,0.352343637745324,23,1.5095249045996,1.74699599589013,23,3.6287168393778,1.0278405082772,23,2.09447362097106,4.21492957271136,23,6.99958628891121,6.61417095799546,23,-5.21919771358516,3.23021105866161
24,-0.0736651099226982,0.0411067887883714,24,-0.722930389297204,0.617775847591576,24,-1.74203598115781,0.239828763254002,24,4.01853236300801,0.324838447387761,24,1.86445505139584,1.65785176189329,24,3.78123097746846,0.909554411332135,24,4.55419459620751,3.93788139711061,24,7.85420091795211,6.5623982523406,24,-5.03878252883077,3.04225198540679
25,-0.00692466083149884,0.00961745512311792,25,-0.740884042943806,0.594764486540224,25,-1.72474271622428,0.250443028231507,25,4.03135889809043,0.350529379428175,25,1.5622917424126,1.83893485471741,25,3.69777324094022,1.02771634412022,25,2.07897890576395,4.26853802881976,25,5.86143625900648,7.44814908914911,25,-4.99759797218253,3.41589523608176
26,-0.0250491080010444,0.0236672012605241,26,-0.746773813535257,0.602130512967718,26,-1.73231527045386,0.257726301638576,26,4.04150505696672,0.326096842825111,26,1.59141150102174,1.73144958512432,26,3.63949777928547,1.03842929749912,26,1.88531061839504,4.18455304506038,26,8.44777139822648,6.95166525014731,26,-4.92255568113577,3.16278656275109
28,-0.0462227657279165,0.030907101141568,28,-0.72566331984419,0.585453532825796,28,-1.72631873608415,0.235484113373528,28,4.04075933699726,0.354063300878184,28,1.69333837306754,1.78753074902029,28,3.79878856350079,1.06870531239673,28,3.17484243044328,4.1969358202091,28,9.56224631541342,6.68247490085643,28,-4.55552233373699,3.18555966875463
29,-0.0101007582242188,0.0134974105936298,29,-0.779377669277991,0.569483238193543,29,-1.72342678321516,0.260545078547196,29,4.02523755077915,0.32961008378252,29,1.54746616508417,1.74279185479095,29,3.73791031672732,1.05412403837295,29,1.93773381855105,4.13775763952479,29,6.11155693755999,7.11696780143372,29,-5.04581584071843,3.18820227598341
30,-0.00394578671865293,0.00571888683839023,30,-0.770241391907576,0.594606873047842,30,-1.72911788090827,0.252836168718864,30,4.04471420150392,0.336348077684564,30,1.47879964313873,1.72484878863594,30,3.6898768981935,1.04151889559156,30,2.19996571750188,4.08296991870628,30,6.66854611638516,7.02843967507619,30,-4.84354452884962,3.29936799574559
31,-0.0278410489459504,0.0252320110648313,31,-0.75884718258068,0.58453847956377,31,-1.7367231148156,0.238227843550076,31,4.03780697051047,0.337256706405846,31,1.50474697233787,1.83010504109408,31,3.66646877661058,1.01026558292412,31,2.78360766558617,4.2746021320983,31,8.47466995277666,6.46902925242861,31,-5.70230447146425,3.40040970112497
32,-60.8528089176524,421.913035479319,32,-0.82193600805404,0.558497367803704,32,-1.73139074455551,0.270471927532593,32,3.98431442974904,0.330617630472384,32,1.81222123233953,1.66962937166658,32,3.78676824052432,0.949573640994345,32,2.45598746937973,3.81522880115497,32,9.27485051003101,5.72789513090104,32,-4.65294579274242,3.16008016311522
33,-0.0117604859646677,0.014493466571081,33,-0.781383806869837,0.611698737526687,33,-1.71781560977407,0.240954250434163,33,4.01755480712209,0.332680391857533,33,1.48701528769594,1.72002190819124,33,3.56217807725387,1.04458066514261,33,1.47950266719925,4.18351229141931,33,6.51743795917748,6.72319039100987,33,-4.65871107011,3.39941749629431
34,-0.0326338900015988,0.0293598943823881,34,-0.763355325563838,0.606132281656869,34,-1.71405091005849,0.239414914270013,34,4.04329751908963,0.334805383167455,34,1.51224250536768,1.76272773428367,34,3.68164534531568,1.0221020110775,34,2.53159896559871,4.23121118880569,34,7.96302176360768,6.20712892360162,34,-5.16752477704726,3.25135708398928
35,-0.0436588465644974,0.0352081892915167,35,-0.751041040497672,0.592016261752888,35,-1.73172595389058,0.240728475376074,35,4.03290440753119,0.342326894884678,35,1.60854834297498,1.83752333175821,35,3.62664696804401,0.970460198015222,35,2.42558057364291,3.94504054174331,35,8.04811395919984,6.41371985186916,35,-5.71817108636973,3.37182652177838
36,-9.96258436389118,25.3868992490284,36,-0.7814445800101,0.562227472246067,36,-1.72964932227411,0.259154745003192,36,4.03401558686161,0.33146226181933,36,1.74986637703335,1.66966864379575,36,3.84399759370557,0.93758932364764,36,2.81361346444725,3.19772086805172,36,8.67751040442778,6.01164686390734,36,-4.75633987494631,3.17782815891728
37,-0.00484983173072501,0.00695169701711718,37,-0.754421931364711,0.571476123204691,37,-1.74004390590814,0.250398071166931,37,4.02418354025642,0.334346087401945,37,1.52384801014884,1.85478849857344,37,3.71185273853313,1.02244112591127,37,2.03689647889383,4.56584429599052,37,6.49953647259585,7.39752261731598,37,-5.02592699651721,3.17195042370353
38,-0.0173583233499913,0.0185905870201979,38,-0.778489791627778,0.56428973864677,38,-1.73617418534333,0.251100141306956,38,4.0308265670881,0.344389212816039,38,1.60718507894226,1.76129182772992,38,3.68847112167288,1.01601078637041,38,1.91794566077204,4.21009429901672,38,7.60505028113807,7.07229488137899,38,-4.83739374051405,3.16322260932443
39,-0.14544248408424,0.0529160631728222,39,-0.830189435703727,0.576426468721006,39,-1.75366137334404,0.230410043220971,39,3.97933438756079,0.293091177877504,39,1.72647710350211,1.90811057249947,39,3.92757196653145,0.988459525720996,39,3.10427637318832,3.54906755159596,39,12.868602389618,5.45232764086807,39,-4.23239970123483,2.96703737668567
40,-0.53029171874705,0.23478584911173,40,-0.627799821203249,0.4682418685713,40,-1.79354327990879,0.294709577168898,40,3.96950050416052,0.318481516950997,40,0.656325631857743,1.73508276905631,40,3.28714469605238,1.07586078033054,40,-1.7749443334745,3.6316557935093,40,11.8730101711826,6.2601202592499,40,-3.28834949553622,2.31863055527208
42,-0.0146016276903396,0.016444455236183,42,-0.806671055644745,0.590319566962867,42,-1.72345143684841,0.242509020819059,42,4.00194417142417,0.345346450121663,42,1.39518066662874,1.81341866550647,42,3.70636878547328,0.97001135218596,42,1.94787380959816,4.20942244890513,42,7.70169943420296,7.08370764019258,42,-5.19140340626795,3.37467006435945
43,-26.5660165987822,167.99027360593,43,-0.780021263337817,0.619300229899978,43,-1.74437628126166,0.273660904734856,43,3.99977407841615,0.355444277112999,43,1.38981705487475,1.67001998536436,43,3.72909488606993,0.892581579751648,43,2.9214481846232,3.81273380641498,43,9.63276532824959,5.92318687594105,43,-4.84589821316597,3.41633602040784
44,-0.00368985504003964,0.0053979290617802,44,-0.788358318217469,0.595429881395601,44,-1.75540024823865,0.238956147477653,44,4.01618865666903,0.330775044498363,44,1.46385818764559,1.69592956888842,44,3.67186265127755,0.99613554157181,44,2.19276749260855,4.15641936274239,44,7.44389859692454,7.21605709219379,44,-4.96711427618205,3.20655399258927
45,-0.00715495072075206,0.00928866517661288,45,-0.808242443743913,0.559919673472697,45,-1.72568562866265,0.262310222996089,45,4.02199205129851,0.343259130182816,45,1.53921470648504,1.75226904251992,45,3.7481728468376,0.993001869371269,45,2.12221846946813,4.17556343071512,45,7.55313234557861,7.27641985691369,45,-4.95587875387584,3.37597374525924
46,-0.0060383686329961,0.00851443267579809,46,-0.798293625039095,0.606990835882764,46,-1.75314004966867,0.240337376295224,46,3.99233378052583,0.326729247356985,46,1.40185352356083,1.81622055802577,46,3.67889568920285,1.00456139362355,46,1.73788365336217,4.45694595021751,46,6.46883298310303,7.30274226872365,46,-4.80789789207584,3.36541154071138
47,-0.29576190676677,0.110538438322854,47,-0.742072196059858,0.573803170244919,47,-1.71809097483264,0.245852544786565,47,3.97547506607025,0.371137453636271,47,2.04026012255754,1.55961359036476,47,3.84584382650084,0.967818478718626,47,1.09866214886115,3.41091157752653,47,11.7633177414496,5.59931807205586,47,-3.67972632201554,3.17608946554986
48,-0.0983009406377223,0.0475320482615491,48,-0.722320204020809,0.56666040074115,48,-1.7341632997695,0.244943989224618,48,4.10013878263925,0.360884479734253,48,1.4380414049747,1.79001947261624,48,3.63606966654632,1.00292891731873,48,3.61420354210806,4.07277000042244,48,10.2120132588396,6.24977627888389,48,-5.64722868880236,3.11850390647109
49,-0.00582778509773183,0.00812618803650841,49,-0.762498283175081,0.571064778471603,49,-1.74281778397752,0.252985147525526,49,4.04034590729243,0.342302095050048,49,1.444432138546,1.85860182456081,49,3.57346337146932,0.986382216602993,49,2.214522627116,4.23069513369908,49,7.6888289825438,6.79239689582608,49,-5.05376155077021,3.20412127012152
50,-0.0328571056355863,0.0284988258826919,50,-0.802210332826214,0.580337287983543,50,-1.74766254355926,0.250828104617265,50,3.99139732961883,0.33673839742381,50,1.39882821303956,1.77478832067464,50,3.58030891617754,0.971909848731412,50,2.2963528050963,4.28333441252512,50,7.18430440198957,7.09730686041466,50,-5.55593899359663,3.54568499855708
51,-0.041868364132276,0.0318759330791559,51,-0.741286789407821,0.610661445091695,51,-1.71610875468007,0.258621827423393,51,4.0745580370349,0.341275210602854,51,1.56030517928383,1.78380754211811,51,3.67197797686052,0.987113405815928,51,2.40075038287087,4.14607722466605,51,8.00727916044211,6.21705472890782,51,-5.75174906679499,3.34672824673656
52,-0.00522122442946952,0.00679179432031004,52,-0.769206384849166,0.573209264443222,52,-1.72720775015741,0.252416631622543,52,4.00797255935785,0.33965947489176,52,1.44537527913084,1.79679442583736,52,3.63205135886553,1.01194721681658,52,2.35812723272981,4.33430635277951,52,7.64188129346816,7.17983653584886,52,-5.15071976210818,3.31054564497279
53,-0.0111380572475815,0.0130058803536913,53,-0.74876767230012,0.590443551068342,53,-1.72361593329209,0.257416092219669,53,4.01871860386678,0.330008275762387,53,1.60655439365326,1.78890931986615,53,3.62709448914429,0.984867628247045,53,2.62115733468977,4.26069913635013,53,8.29944845200864,6.53623685064427,53,-4.80600686083617,3.22484883794256
54,-0.0350023914225803,0.0280009398704059,54,-0.790648639858868,0.610636771573269,54,-1.74609853238561,0.241658921361846,54,4.01024311098283,0.339113906848809,54,1.46172761747059,1.81228013773409,54,3.57918393828369,1.0187611390895,54,3.07688739772073,3.98143776104114,54,10.8350799207211,7.29759533081794,54,-5.34535138229742,3.23479287215308
55,-0.00724089363317189,0.00957864498704526,55,-0.796211839958318,0.587417828266584,55,-1.73338570647861,0.252844334176497,55,4.02317450064562,0.346384359124118,55,1.49158123152566,1.73689234477191,55,3.66473075185374,1.08591398773558,55,2.01120899797674,4.14701787025971,55,6.81976818785429,7.08223400734303,55,-5.48108078834421,3.10700628280726
56,-0.0300461107193919,0.0258100624111432,56,-0.798923688429086,0.583977086000277,56,-1.74854583734317,0.235227231574437,56,4.01544359813272,0.349580511637442,56,1.45117014769945,1.68354619657131,56,3.57289682221606,1.02435636042141,56,2.66625037999737,4.21065001777774,56,8.16162172347949,6.53043540668818,56,-5.22855059855754,3.39733444651332
57,-0.0440924559759746,0.0335506650220807,57,-0.740499126113877,0.578786540469875,57,-1.73824171919228,0.243277951272964,57,4.02994396865092,0.356645566950042,57,1.44793336512161,2.01735641097648,57,3.62489565609436,0.969542408819819,57,2.43631240582786,4.14855499867828,57,6.82662864190859,6.34330679864593,57,-5.37009615602415,3.30821792572128
58,-9.57589849679284,13.6835074840487,58,-0.79745762588316,0.614255004461224,58,-1.72370089662295,0.249566780518892,58,4.00717987872927,0.344305937672726,58,1.90203171148456,1.75400832938163,58,3.91526957372253,1.1041596738863,58,2.54831223134332,3.46188443219784,58,7.91618447422144,6.28702399699222,58,-4.74981152621506,2.88219937085197
60,-0.121183680253993,0.0765019487639471,60,-0.725681720556347,0.602090783311699,60,-1.75498406502334,0.280166605734574,60,4.02754659780612,0.344460675365898,60,2.00669149990274,1.77757053723522,60,3.58385309025915,1.04544637858658,60,0.251619743347505,3.88829797384181,60,2.62243786800435,6.89205401890313,60,-4.99113912186947,3.08118632392206
61,-0.00274236253037253,0.00398777008241272,61,-0.797552043630383,0.595179990078845,61,-1.73693292763455,0.236240739290033,61,4.00912669266674,0.344812763321529,61,1.61373244848856,1.8832397895529,61,3.62923972669988,0.999647070905741,61,1.803324433532,4.15094453678925,61,7.39711001503045,6.74585402442153,61,-4.95002384671692,3.31366130395463
62,-10.4232013925038,48.8854355523266,62,-0.747745223887059,0.570947512558869,62,-1.73013412885041,0.243032707012897,62,4.0561121399365,0.294497697781724,62,1.5321338928026,1.71657294316234,62,3.71680512434158,0.970671028368346,62,2.68578518007889,3.875948984086,62,8.38506545442993,6.54679311528899,62,-5.06821003040051,3.17562040638283
63,-14.8980864761024,40.6904111211455,63,-0.747460082543464,0.547618960274255,63,-1.73475087904458,0.247100692906362,63,4.07968277854359,0.341143709199381,63,1.52254352375956,1.85005292125431,63,3.58162990463699,0.90524490461951,63,2.72291783329636,4.05847883947783,63,9.18894861297006,6.07647559388714,63,-4.47628477813621,3.6803836032345
65,-0.00280904567361718,0.00383041728637112,65,-0.776351667549222,0.600872914722885,65,-1.73716855969962,0.268308691077769,65,4.02576915127196,0.327399047792311,65,1.4749589385843,1.73196972004131,65,3.59626398776317,0.974580649008459,65,1.78110749619685,4.58654970734502,65,7.71400496487953,6.81581908695107,65,-5.30380909255999,3.48073444674743
66,-0.0353092579697827,0.0289588328820474,66,-0.772662783895898,0.640128072386139,66,-1.72465782714524,0.258341108173546,66,4.02488477670936,0.331650814577609,66,1.4778034414093,1.77107989771252,66,3.70172113550394,1.07821283596053,66,3.81524077694463,4.23412840483528,66,7.44594005731195,6.57302373222784,66,-5.16951236324214,3.24974026088693
67,-0.00600876692842583,0.00831599524423466,67,-0.756916102852555,0.585514267027225,67,-1.73283519669979,0.257072542684195,67,4.02372298294901,0.338958298760421,67,1.62289729269428,1.779789334002,67,3.65241526262535,0.952312705137294,67,2.33629279117414,4.30924366213285,67,7.10012449934215,6.76664210811403,67,-4.93538918026393,3.31724552030335
68,-0.0160514987272698,0.0186610705649695,68,-0.815887084378266,0.572521102698599,68,-1.73478490473807,0.252711983229713,68,4.0111932777385,0.339623861782548,68,1.5519116167556,1.88879816377475,68,3.67681587634865,1.04821105645209,68,2.52893475484699,4.32490420464805,68,6.94214884898489,6.75127154081271,68,-5.37043876867642,3.14266658032402
69,-0.0493382514219083,0.0323317444981351,69,-0.757985631240423,0.554294739989747,69,-1.73403841178057,0.245572870776441,69,4.00573267224229,0.329246951306645,69,1.42445229976625,1.81961016879155,69,3.65458019649957,0.90672977150648,69,3.01778454515867,4.01027465879335,69,9.04084410488596,6.43700175538754,69,-5.24564768789585,3.0426694362914
72,-0.0395708496660163,0.0325604211843781,72,-0.799766195228399,0.571939640760935,72,-1.72885206304161,0.249796461045807,72,4.03743118427688,0.343520267976966,72,1.56977718356651,1.73331914790322,72,3.71094213231848,1.0194650698193,72,2.26519116787934,4.12174195467801,72,7.77937326379616,6.64368491980424,72,-5.75483416293486,3.40053390375892
73,-0.01266280778249,0.0160910027808201,73,-0.735962631556579,0.610991086608294,73,-1.73535309261374,0.239137521630772,73,4.0488231067767,0.345467304321648,73,1.51044605992222,1.73459098808251,73,3.63449412048346,1.02923910230693,73,1.27223332056153,4.28425832895279,73,6.21586436324702,7.23239437219374,73,-5.06139825219484,3.33375157358516
74,-0.0052228970315072,0.00723005415676269,74,-0.757635936977141,0.571433096437507,74,-1.7572404122124,0.251658719187471,74,4.02790156845494,0.344730369226425,74,1.59524437670758,1.75020969091265,74,3.6101585568243,1.01560128703492,74,2.04442591013245,4.37314843987043,74,7.86787634613882,7.02412034742768,74,-5.23517695880797,3.34825281331295
75,-1.25616873685043,1.39118869257867,75,-0.580066522228126,0.506986337440811,75,-1.66062746570212,0.21297349310471,75,4.00758866731197,0.325548715332812,75,1.41999173528495,1.28739865633834,75,3.32837854982837,0.921764371198184,75,-2.53383566214035,2.91412626580074,75,9.93851922408642,5.26832607754623,75,-3.477343800792,3.155691391695
76,-0.0213717137522264,0.0220973965637667,76,-0.800110948494045,0.560328274175526,76,-1.72645306938748,0.250119339324849,76,4.01034221137019,0.331543346749767,76,1.49933191270951,1.74118666618097,76,3.62015059748822,0.993095528225082,76,2.43449972356447,4.28764118899536,76,6.32374154334682,6.64919047994723,76,-5.14315565727611,3.35535503133323
77,-0.0801234752979997,0.0443397267648408,77,-0.753138004418458,0.581341709705012,77,-1.76174855881028,0.248108662336758,77,4.04017313108496,0.369648687233702,77,1.69346740780458,1.70954951088336,77,3.5923793242603,1.02777597335654,77,2.18536615458688,3.74020605634452,77,11.4869722210552,6.80789029131886,77,-5.11681015223999,3.43362305259062
78,-0.0853514044647998,0.0469758556107677,78,-0.839912626222814,0.622643090651031,78,-1.73564279236451,0.240633599804078,78,3.98631893009534,0.331795964601119,78,1.45931619976066,1.77518089499813,78,3.67704864457539,1.03252236540379,78,3.53763008721695,3.97471675391861,78,9.78982992582675,6.24960620845836,78,-5.92864685913811,3.35517737586143
79,-0.220469726589404,0.0784138331534063,79,-0.587946736493594,0.553342165187915,79,-1.68455462384886,0.265349340195095,79,4.00200436869106,0.368226974209892,79,1.0123165063608,1.7180137248066,79,3.61776817768116,0.929061618621948,79,1.4407410335468,4.50817362994532,79,13.0699806983885,5.81654845806797,79,-5.21585638421467,2.7675122529421
80,-0.022558981500083,0.0217345700531004,80,-0.787588478519793,0.588546780708794,80,-1.71186690536285,0.231327539856337,80,4.01566799335349,0.34221397127119,80,1.62762078835239,1.7332811806611,80,3.6555064693144,1.04159840800209,80,2.04491022555605,4.09556148436302,80,9.45490945092452,6.98514989162785,80,-4.99294364363946,3.44824298495236
81,-0.134555550885043,0.0531045841216211,81,-0.820283327443296,0.514838800736257,81,-1.75552377762551,0.249617478216912,81,4.06272787754599,0.359848191919728,81,1.72800025915708,1.9264554287729,81,3.53821473465206,0.929755606079277,81,2.11734039395519,3.93958373838656,81,13.4527693668292,6.14756725638366,81,-4.97262786956062,2.73263817036798
82,-0.0080050061991508,0.0107205672522273,82,-0.757504383728341,0.574204496442186,82,-1.72501501877496,0.254552670258094,82,4.01918851212286,0.347222022242285,82,1.64472608740514,1.85821056912865,82,3.64687427259146,0.967129212285794,82,1.63472597931688,4.37948680836815,82,7.17726458256162,7.23378105747073,82,-5.14559692681548,3.20124067797063
83,-0.00224147198079177,0.00321116955094628,83,-0.813569426789427,0.585214094618275,83,-1.74838329495151,0.23990454074259,83,4.03925684003222,0.343275679049885,83,1.31489608048492,1.75906980183879,83,3.61319516390329,1.01505339847865,83,2.37106103297057,4.18644941254995,83,7.03606469283348,7.43993069064086,83,-4.8482492793373,3.26513294845439
84,-0.00682704116522069,0.00949407469829246,84,-0.830970777718177,0.590331809795799,84,-1.72144880435237,0.261157095376561,84,4.04248820317003,0.331324380854331,84,1.59280293054327,1.86590002297878,84,3.70623619384234,1.03582395082695,84,2.20264495400383,4.30197985972944,84,6.25021544396503,6.89448061212309,84,-5.10083359053027,3.319453215312
85,-0.00445144910326084,0.00622651629469514,85,-0.766218975835634,0.603544191347283,85,-1.73164625470963,0.256418888567112,85,4.00073775653113,0.324444310503008,85,1.35723843800835,1.76288760634177,85,3.59984120327393,0.968272342930389,85,2.1889183167971,4.4131040508111,85,7.68602882176655,6.97657497476339,85,-4.75371419280843,3.27992793299178
