"asc_A","asc_B","asc_C","mu_Tax","mu_Sound","mu_Smell","mu_Colour","mu_Deadwood","sig_Tax","sig_Sound","sig_Smell","sig_Colour","sig_Deadwood","mu_Sound2","mu_Smell2","mu_Colour2","mu_Deadwood2","sig_Sound2","sig_Smell2","sig_Colour2","sig_Deadwood2","logLike"
0,0,-1.66995921484628,-0.775112017124674,0.0626289372225958,0.0673148373786398,0.195764839391085,0.106051865397512,-3.33152503422371,-0.0448308657220925,-0.0320728895076186,0.00259610270922499,0.100441791271636,0.111616422737465,0.240986767044743,0.325144683749533,0.813084245876596,-1.11162436200912,0.147866443320695,-0.886370495787485,-0.278371166363881,-13043.4617890907
0,0,-1.68237101688833,-0.772367353242818,0.0304941316778057,0.0660363879722353,0.158602152740238,0.083886121301321,-3.33123538064047,-0.0563244384100853,-0.0467278439109852,0.00524003631040819,0.131764155588361,0.153704422186318,0.209172821641537,0.305322765963417,0.828741913279994,-1.11333802962566,0.202150720632288,-0.96417641845743,-0.410518469616232,-13032.7484452451
0,0,-1.72309913040939,-0.770896898038597,0.0412474550675904,0.0657465839680001,0.121075850211982,0.0702219084683954,-3.32840012306764,-0.08386050308925,-0.0815529462782255,0.0129743976618652,0.214477294422483,0.137769594476039,0.218788879127159,0.276933372527972,0.803708433359833,-1.13921607676501,0.34689263072498,-1.0411730472921,-0.737959693862056,-13018.1703592912
0,0,-1.71231637613256,-0.775439516108944,0.0465955287402532,0.0741866531661271,0.115858935316382,0.0556783347479191,-3.3378931373939,-0.0956096762165403,-0.0941832456040566,0.0164501758217626,0.253290503879342,0.117643506259876,0.199834218943378,0.27191224278824,0.819850900200684,-1.14474637694572,0.399838515765839,-1.04426539002036,-0.754082928590522,-13015.480695114
0,0,-1.72107640238858,-0.776399609614029,0.0446741923385903,0.0900636052039431,0.0987936673964616,0.0608090495173581,-3.3324383070355,-0.120179761285334,-0.121467766367925,0.0251483701465805,0.346206300737538,0.119945623006117,0.212975655899871,0.254281245517814,0.821993956470934,-1.14896259883541,0.489300016834859,-1.05729801538752,-0.748189072432792,-13010.5908036437
0,0,-1.75089415006785,-0.792921332200482,0.137059978879055,0.0667123253265726,0.0583238506203321,-0.0299869291932591,-3.32796422516474,-0.256804288092439,-0.298399162196116,0.104998600446828,0.978685965376223,0.187701966073169,0.17447129132253,0.255023057933362,0.748849584195385,-1.1408332059541,0.626791500320989,-1.0683588435711,-0.759403256996515,-13006.8513495134
0,0,-1.75373928656476,-0.818325372830425,0.150821322400396,0.0518499620454847,0.0691518937431664,-0.0448356519072469,-3.337497370034,-0.312411029924169,-0.39064030817874,0.162623782988591,1.06895770405884,0.159238738768274,0.215542677861939,0.134206394697722,0.805637026085045,-1.12265718254545,0.589273594694929,-1.0799976113874,-0.763603304890967,-13003.9787413449
0,0,-1.76548110616948,-0.870501573871777,0.11956552113187,0.0794631123534788,0.0556028074429391,-0.0230032383531039,-3.3233985836346,-0.411878444353211,-0.595753761599445,0.306972114129816,1.05237158138828,0.143182671169504,0.204818521029657,0.13232323169511,0.803878105146684,-1.11899544130899,0.562884426065531,-1.04886439111134,-0.757488808823645,-12986.4903773194
0,0,-1.64402319829038,-0.936512733904636,0.270201321270261,-0.0314196841628642,0.168450131780089,-0.0213961650767295,-3.31577863633703,-0.445770470573939,-0.772572038635092,0.581176006016896,0.921564760713746,0.282324684711047,0.230730376471206,0.10448667901915,0.762199984759702,-1.08414791861975,0.635868639763433,-1.04924168555331,-0.707688753728606,-12956.6653547573
0,0,-1.34366649983515,-1.94558836744021,0.0480506351923118,-0.116335211050322,0.410131522892139,0.74048243919938,-3.06034001162598,0.533183302613407,-0.097869228551733,1.33880934988885,0.756159268123295,0.289417616057877,0.0516710806858008,0.0338233661558986,0.850768795551679,-0.850550057030029,0.328223931275179,-0.572075610241743,-0.551829689965147,-12824.6512779326
0,0,-1.01717739228076,-2.36683906437015,-0.0138343569728693,0.48706534783461,0.660452264099278,0.509191259191642,-2.90253791064987,0.72357458841395,0.0825836554605675,0.903089265816821,0.555368220720193,0.490394413064965,0.279575129819378,-0.0215366498049426,0.752259114736073,-0.945107047879046,0.0781113720656278,-0.341769596347371,-0.485972288299997,-12767.5151759546
0,0,-0.94722884118743,-2.43818857257822,0.217259271294902,0.442502325392591,0.495124465731335,0.738137737657401,-2.88045298844743,0.489159169881356,0.0762409118477756,0.38447190339534,0.430949009495093,0.53316283265007,0.198303592109599,-0.0362084136490934,0.78743377873816,-0.901424884579786,-0.00790746790260613,-0.301271900157496,-0.44546229955889,-12754.0441005309
0,0,-1.00090458641802,-2.45242286630521,0.222974107794136,0.429924232123501,0.469720255497975,0.692700246963586,-2.87573243784909,0.435573480604521,0.117745506304252,0.388500366092617,0.411626025547763,0.532575774310984,0.183935531193404,-0.0595402541590785,0.766567150055997,-0.883858075601397,0.00538957922189077,-0.277511233940105,-0.439334780027337,-12750.5755377317
0,0,-0.960316914248921,-2.4226329449649,0.270973467570447,0.570370841302153,0.397733877456729,0.694657609059795,-2.86495511470764,-0.155012678872388,0.538593742180653,0.635120046796195,0.427231215047124,0.516759574101659,0.213226322292954,0.00331569393015895,0.77764180829143,-0.983002578776661,-0.0445963224467604,-0.370316667347603,-0.505719580613195,-12719.6683979737
0,0,-0.965268373731945,-2.47458301496144,0.109314548024086,0.450863804634487,0.579985204416922,0.696170996139056,-2.86117341419251,-0.406474929918445,0.60451125441555,0.612945149215476,0.456042218513088,0.484965762125665,0.225004395657614,0.0737022174435684,0.763198016219526,-1.00452173596704,-0.00919009926950534,-0.42383917326573,-0.553066938011321,-12695.5605306552
0,0,-1.25513143281791,-2.49337251404471,0.167976207333738,0.338998793756356,0.406049628352825,0.535084863178239,-2.84368439267384,0.0549282678886681,-0.0638922797272128,0.442734396280863,0.544283958408173,0.356994035545109,0.157115254010405,0.123558321594163,0.704584535106652,-1.12231753330635,0.141699392749352,-0.653927350188855,-0.712814353367765,-12580.6117751214
0,0,-1.50811085461895,-2.88005164758825,0.237018416107057,0.0935134369485624,0.272531703509867,0.297047673594736,-2.68776087532234,0.163251673486825,-0.328994639112816,0.512624345800764,0.718866626945732,0.351721526013434,0.13116894669115,0.0655406175639657,0.64972175599197,-1.15625270598539,0.528558515328697,-0.924627251621144,-0.739177105523966,-12499.3642523979
0,0,-1.5451429434737,-3.24695128760787,0.255570505214689,0.247525836455717,0.124228171922682,0.219173167072565,-2.52350186103347,-0.0260668182074934,-0.171938052070223,0.498745103136971,0.560995400076728,0.37624232908614,0.110220262618984,0.0381052040108371,0.697321317245094,-1.18716220987253,0.47278659666219,-0.942807049933352,-0.754772657914806,-12486.8096233829
0,0,-1.48411763335261,-3.09752317989331,0.249012205493813,0.213799977519149,0.13773854987258,0.230045296695839,-2.61539706946707,-0.0469118263206126,-0.167628214707065,0.397448245568688,0.551510116035769,0.401991923955193,0.126580156556076,0.0424723510587767,0.744608944692365,-1.16266515115531,0.477140815704156,-0.907104971955549,-0.702402409231407,-12478.0060112253
0,0,-1.46482524831489,-3.14165627544639,0.212669796178819,0.177332361270693,0.182104809314639,0.251577082767364,-2.62599709846992,-0.0337982288688984,-0.210243571230215,0.354236003019669,0.559365545991404,0.398967954296063,0.142070604486431,0.0609753651888088,0.739890275978581,-1.14114597734437,0.530790784997349,-0.863215369668879,-0.662251898921642,-12476.2934255555
0,0,-1.41040194887554,-3.17734308601243,0.223042579569003,0.196297050122388,0.195222513958405,0.277522658889515,-2.64582802713313,-0.0774063818731306,-0.239513180122815,0.328146369134072,0.569703229594654,0.408905056812626,0.160493403928159,0.0862688016661224,0.750281404477545,-1.13148218458381,0.489428204313861,-0.846086503468149,-0.661404762045012,-12475.0633173151
0,0,-1.41719105970356,-3.20674958087602,0.226112353313077,0.20214349340994,0.185919674747436,0.260663933784345,-2.67376703583426,-0.0994192643160063,-0.246939847335803,0.312029444897453,0.543155610661944,0.395114450145403,0.163424348577649,0.0954621902129597,0.745840609251536,-1.12423346959115,0.490253541512005,-0.822921862338801,-0.67469487455316,-12474.3295680131
0,0,-1.42692025670655,-3.22876273313309,0.216349110469377,0.198576632267188,0.188945829413445,0.262762795710278,-2.70844581687285,-0.108381915022496,-0.277111368348745,0.320394692030668,0.540680431766309,0.386032210262421,0.167010897318607,0.107110375130374,0.747002540492641,-1.12773459341858,0.493010771288093,-0.831616425191132,-0.68642101065315,-12473.7907494912
0,0,-1.44534601781459,-3.25116631814058,0.211648205769066,0.181370507224244,0.19397433402306,0.253531382107427,-2.75124457972652,-0.0951587733962934,-0.292255814097619,0.329470124090409,0.547953056555724,0.386226084186631,0.162029824462324,0.112592838511921,0.739683492485682,-1.13227291544861,0.491682720921088,-0.835711034598432,-0.686261974144215,-12473.4005891664
0,0,-1.4526143705314,-3.26622058979084,0.203586941939583,0.172675385505917,0.200375937167836,0.253932964657709,-2.77942694095152,-0.0876792487608031,-0.285153004533312,0.342244299627059,0.556837193655376,0.38901461575691,0.161473481481677,0.107022055757167,0.740157401263461,-1.13664706913143,0.492600124883458,-0.842896714641353,-0.687387858552702,-12473.2159467393
0,0,-1.45426760762604,-3.27898417214772,0.203178041122687,0.167654153813015,0.199920499657483,0.252718541485732,-2.79586173224977,-0.0764770777639923,-0.270583626453937,0.344745631612143,0.560823276322224,0.39350109006358,0.158598079597145,0.101445125245003,0.735722096181274,-1.13463712633071,0.492371533007113,-0.841971964311017,-0.681748518183604,-12473.133167163
0,0,-1.45164901183201,-3.2851901167681,0.202846391285521,0.168597146907198,0.198456157919965,0.253064644791353,-2.80092358728509,-0.0715043979569103,-0.262278477578263,0.344139386502234,0.558799915414882,0.394113374231868,0.157972984014362,0.0973558739321937,0.733683693636274,-1.13262051765659,0.493508468924907,-0.841749987987524,-0.681220825010784,-12473.1075230807
0,0,-1.4501513789013,-3.28718895772875,0.20290625153851,0.169835923137428,0.196731357340099,0.252583760877839,-2.80161400718403,-0.068889830060526,-0.261763766117213,0.341482448902394,0.555383375579584,0.393545008193138,0.157492575209042,0.0967098943301621,0.73216612801647,-1.13129291623945,0.493904942988848,-0.841365319266021,-0.680746691334946,-12473.1023447838
0,0,-1.44974947064018,-3.28744217565104,0.202595155743593,0.170191807509218,0.196503939933869,0.252314910786857,-2.80167173356278,-0.0677177813222586,-0.263773701085548,0.340041066044588,0.553905179421279,0.3930261526994,0.157474448276539,0.096909448995056,0.731757279285337,-1.13113810461881,0.493981228930368,-0.841492704142346,-0.68116155251161,-12473.1016332127
0,0,-1.44981060379978,-3.28743313254502,0.202430810752816,0.170203439768417,0.19648953303455,0.252164853106526,-2.80179823076729,-0.066949979995393,-0.26512722836584,0.339291611712669,0.55348325799543,0.392891335830663,0.157460004697925,0.0970393214450886,0.731675924313269,-1.13116872564929,0.493926371342847,-0.841596387389528,-0.681186090438081,-12473.101522376
0,0,-1.44996934650779,-3.2873864023535,0.202429167449145,0.170254763476562,0.196576353704286,0.252144152826957,-2.80183717434844,-0.0669368300597781,-0.265212406237734,0.339168071896151,0.553437325933916,0.392872980649013,0.15745920820069,0.0970988761489695,0.731673377470354,-1.13117173197228,0.493878436284135,-0.841714832616867,-0.681190845077122,-12473.1015179131
0,0,-1.44992912591584,-3.28734986987277,0.202428733856509,0.170254310307758,0.19657587719535,0.252144028845006,-2.80185446750666,-0.0669368315387755,-0.265213017457447,0.339167131461065,0.553439597089143,0.392875580807519,0.157459092750618,0.0970985365265666,0.731677623066045,-1.13117405204372,0.493878446600502,-0.841709038698562,-0.68119136572359,-12473.1015153735
